2022-10-19 12:00:07 | Ok      |       | Info - CheckPHPVersion | SetupLog |||
2022-10-20 09:16:14 | Info    |       | MetaModel::Startup (ModelOnly = ) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | starting data load session | SetupLog |||
2022-10-20 09:16:14 | Info    |       | Loading file: /var/www/html/itop-web/env-production/combodo-webhook-integration/data.struct.remote_application_type.xml (just to get the keys mapping) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | loading of data.struct.remote_application_type.xml done. | SetupLog |||
2022-10-20 09:16:14 | Info    |       | ending data load session | SetupLog |||
2022-10-20 09:16:14 | Info    |       | Calling Module Handler: AuthentLDAPInstaller::AfterDataLoad(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | Calling Module Handler: AttachmentInstaller::AfterDataLoad(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | Calling Module Handler: StructureInstaller::AfterDataLoad(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | Calling Module Handler: TicketsInstaller::AfterDataLoad(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | Calling Module Handler: ConfigMgmtInstaller::AfterDataLoad(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | Calling Module Handler: EndUserMgmtInstaller::AfterDataLoad(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | Calling Module Handler: FAQLightInstaller::AfterDataLoad(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | Calling Module Handler: ServiceMgmtProviderInstaller::AfterDataLoad(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | Calling Module Handler: StorageMgmtInstaller::AfterDataLoad(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | Calling Module Handler: CoverageWindowInstaller::AfterDataLoad(oConfig, 2.4.0, 2.4.0) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | Calling Module Handler: CoverageWindowComputationInstaller::AfterDataLoad(oConfig, 2.0.7, 2.0.7) | SetupLog |||
2022-10-20 09:16:14 | Info    |       | ##### STEP load-data duration: 0.65s | SetupLog |||
2022-10-20 09:16:14 | Info    |       | operation 'async_action', peak memory usage. 14411480 | SetupLog |||
2022-10-20 09:16:14 | Info    |       | ##### STEP create-config start | SetupLog |||
2022-10-20 09:16:15 | Info    |       | MetaModel::Startup from /var/www/html/itop-web//conf/production/config-itop.php (ModelOnly = 1) | SetupLog |||
2022-10-20 12:46:43 | Info    |       | <---- Exiting read only mode | SetupLog |||
2022-10-20 12:46:43 | Info    |       | ##### STEP create-config duration: 28.04s | SetupLog |||
2022-10-20 12:46:43 | Info    |       | operation 'async_action', peak memory usage. 16585680 | SetupLog |||
2022-10-20 12:46:43 | Info    |       | MetaModel::Startup from /var/www/html/itop-web/conf/production/config-itop.php (ModelOnly = 1) | SetupLog |||
2022-10-20 12:53:34 | Info    |       | operation 'async_action', peak memory usage. 9321088 | SetupLog |||
2022-10-20 12:57:41 | Info    | 1     | Backup starts... | SetupLog |||
2022-10-20 12:57:43 | Info    | 1     | Backup successfully completed. | SetupLog |||
2022-10-20 12:57:43 | Info    |       | Deployment starts... | SetupLog |||
2022-10-20 12:57:44 | Info    |       | ----> Entering maintenance mode | SetupLog |||
2022-10-20 12:57:48 | Warning |       | CompileThemes: Theme #test-red has an import (#css-variables) without explicit xsi:type, it will be ignored. Check Datamodel XML Reference to fix it. | SetupLog |||
2022-10-20 12:57:48 | Warning |       | CompileThemes: Theme #light-grey has an import (#css-variables) without explicit xsi:type, it will be ignored. Check Datamodel XML Reference to fix it. | SetupLog |||
2022-10-20 12:57:48 | Info    |       | For theme 'darkmoon' precompiled file used: '/var/www/html/itop-web/data/precompiled_styles/darkmoon.css' | SetupLog |||
2022-10-20 12:57:48 | Warning |       | Cannot find /var/www/html/itop-web/env-production/branding/themes/darkmoon/images/arrow.png (images/arrow.png) during SCSS darkmoon precompilation | SetupLog |||
2022-10-20 12:57:48 | Info    |       | No theme 'darkmoon' compilation was required during setup. | SetupLog |||
2022-10-20 12:57:48 | Info    |       | For theme 'fullmoon' precompiled file used: '/var/www/html/itop-web/data/precompiled_styles/fullmoon.css' | SetupLog |||
2022-10-20 12:57:48 | Info    |       | No theme 'fullmoon' compilation was required during setup. | SetupLog |||
2022-10-20 12:57:48 | Info    |       | For theme 'test-red' precompiled file used: '/var/www/html/itop-web/data/precompiled_styles/test-red.css' | SetupLog |||
2022-10-20 12:57:48 | Info    |       | No theme 'test-red' compilation was required during setup. | SetupLog |||
2022-10-20 12:57:48 | Info    |       | For theme 'light-grey' precompiled file used: '/var/www/html/itop-web/data/precompiled_styles/light-grey.css' | SetupLog |||
2022-10-20 12:57:48 | Info    |       | No theme 'light-grey' compilation was required during setup. | SetupLog |||
2022-10-20 12:57:48 | Info    |       | <---- Exiting maintenance mode | SetupLog |||
2022-10-20 12:57:49 | Info    |       | MetaModel::Startup from /var/www/html/itop-web/conf/production/config-itop.php (ModelOnly = 1) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Compilation completed... | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Move to production starts... | SetupLog |||
2022-10-20 12:57:49 | Info    |       | ----> Entering read only mode | SetupLog |||
2022-10-20 12:57:49 | Info    |       | MetaModel::Startup from /var/www/html/itop-web/conf/production/config-itop.php (ModelOnly = 1) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Calling Module Handler: AuthentLDAPInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Calling Module Handler: AttachmentInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | No orphan attachment found. | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Calling Module Handler: StructureInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'DBserver' to 'DBServer': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'OSfamily' to 'OSFamily': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'OSversion' to 'OSVersion': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'Webserver' to 'WebServer': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'OSpatch' to 'OSPatch': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'OsLicence' to 'OSLicence': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'IOSversion' to 'IOSVersion': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'IPinterface' to 'IPInterface': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Calling Module Handler: TicketsInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Calling Module Handler: ConfigMgmtInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'DBserver' to 'DBServer': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'OSfamily' to 'OSFamily': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'OSversion' to 'OSVersion': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'Webserver' to 'WebServer': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'OSpatch' to 'OSPatch': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'OsLicence' to 'OSLicence': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'IOSversion' to 'IOSVersion': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'IPinterface' to 'IPInterface': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Calling Module Handler: EndUserMgmtInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Renaming class in DB - final class from 'IpPhone' to 'IPPhone': 0 rows affected | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Calling Module Handler: FAQLightInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Calling Module Handler: ServiceMgmtProviderInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Calling Module Handler: StorageMgmtInstaller::BeforeDatabaseCreation(oConfig, 3.0.1, 3.0.1) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Calling Module Handler: CoverageWindowInstaller::BeforeDatabaseCreation(oConfig, 2.4.0, 2.4.0) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Calling Module Handler: CoverageWindowComputationInstaller::BeforeDatabaseCreation(oConfig, 2.0.7, 2.0.7) | SetupLog |||
2022-10-20 12:57:49 | Info    |       | Creating the structure in 'itop_db'. | SetupLog |||
2022-10-20 12:57:50 | Info    |       | 0.472s - query: ALTER TABLE `priv_user` CHANGE `contactid` `contactid` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:57:51 | Info    |       | 0.790s - query: ALTER TABLE `priv_async_task` CHANGE `event_id` `event_id` INT(11) DEFAULT 0, CHANGE `remaining_retries` `remaining_retries` INT(11) DEFAULT 0, CHANGE `last_error_code` `last_error_code` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:57:55 | Info    |       | 3.610s - query: ALTER TABLE `priv_async_send_email` CHANGE `version` `version` INT(11) DEFAULT 1  | SetupLog |||
2022-10-20 12:57:55 | Info    |       | 0.521s - query: ALTER TABLE `priv_change` CHANGE `user_id` `user_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:57:56 | Info    |       | 0.916s - query: ALTER TABLE `priv_changeop` CHANGE `changeid` `changeid` INT(11) DEFAULT 0, CHANGE `objkey` `objkey` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:57:57 | Info    |       | 0.860s - query: ALTER TABLE `priv_changeop_setatt_log` CHANGE `lastentry` `lastentry` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:57:58 | Info    |       | 0.828s - query: ALTER TABLE `priv_changeop_links` CHANGE `item_id` `item_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:57:59 | Info    |       | 0.697s - query: ALTER TABLE `priv_changeop_links_tune` CHANGE `link_id` `link_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:57:59 | Info    |       | 0.575s - query: ALTER TABLE `priv_module_install` CHANGE `parent_id` `parent_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:00 | Info    |       | 0.529s - query: ALTER TABLE `priv_app_dashboards` CHANGE `user_id` `user_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:00 | Info    |       | 0.508s - query: ALTER TABLE `priv_shortcut` CHANGE `user_id` `user_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:01 | Info    |       | 0.654s - query: ALTER TABLE `priv_shortcut_oql` CHANGE `auto_reload_sec` `auto_reload_sec` INT(11) DEFAULT 60  | SetupLog |||
2022-10-20 12:58:01 | Info    |       | 0.465s - query: ALTER TABLE `priv_app_preferences` CHANGE `userid` `userid` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:02 | Info    |       | 0.531s - query: ALTER TABLE `priv_auditrule` CHANGE `category_id` `category_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:02 | Info    |       | 0.451s - query: ALTER TABLE `priv_event_notification` CHANGE `trigger_id` `trigger_id` INT(11) DEFAULT 0, CHANGE `action_id` `action_id` INT(11) DEFAULT 0, CHANGE `object_id` `object_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:03 | Info    |       | 0.620s - query: ALTER TABLE `priv_event_restservice` CHANGE `code` `code` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:04 | Info    |       | 0.962s - query: ALTER TABLE `priv_event_loginusage` CHANGE `user_id` `user_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:05 | Info    |       | 0.514s - query: ALTER TABLE `priv_event_onobject` CHANGE `obj_key` `obj_key` INT(11)  | SetupLog |||
2022-10-20 12:58:05 | Info    |       | 0.587s - query: ALTER TABLE `priv_link_action_trigger` CHANGE `action_id` `action_id` INT(11) DEFAULT 0, CHANGE `trigger_id` `trigger_id` INT(11) DEFAULT 0, CHANGE `order` `order` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:06 | Info    |       | 0.488s - query: ALTER TABLE `priv_bulk_export_result` CHANGE `user_id` `user_id` INT(11) DEFAULT 0, CHANGE `chunk_size` `chunk_size` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:07 | Info    |       | 1.334s - query: ALTER TABLE `priv_ownership_token` CHANGE `obj_key` `obj_key` INT(11), CHANGE `user_id` `user_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:07 | Info    |       | 0.443s - query: ALTER TABLE `priv_sync_datasource` CHANGE `user_id` `user_id` INT(11) DEFAULT 0, CHANGE `notify_contact_id` `notify_contact_id` INT(11) DEFAULT 0, CHANGE `full_load_periodicity` `full_load_periodicity` INT(11) UNSIGNED, CHANGE `delete_policy_retention` `delete_policy_retention` INT(11) UNSIGNED  | SetupLog |||
2022-10-20 12:58:08 | Info    |       | 0.566s - query: ALTER TABLE `priv_sync_att` CHANGE `sync_source_id` `sync_source_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:08 | Info    |       | 0.381s - query: ALTER TABLE `priv_sync_att_linkset` CHANGE `attribute_qualifier` `attribute_qualifier` VARCHAR(255) CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci DEFAULT '\''  | SetupLog |||
2022-10-20 12:58:09 | Info    |       | 0.771s - query: ALTER TABLE `priv_sync_log` CHANGE `sync_source_id` `sync_source_id` INT(11) DEFAULT 0, CHANGE `status_curr_job` `status_curr_job` INT(11) DEFAULT 0, CHANGE `status_curr_pos` `status_curr_pos` INT(11) DEFAULT 0, CHANGE `stats_nb_replica_seen` `stats_nb_replica_seen` INT(11) DEFAULT 0, CHANGE `stats_nb_replica_total` `stats_nb_replica_total` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_deleted` `stats_nb_obj_deleted` INT(11) DEFAULT 0, CHANGE `stats_deleted_errors` `stats_deleted_errors` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_obsoleted` `stats_nb_obj_obsoleted` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_obsoleted_errors` `stats_nb_obj_obsoleted_errors` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_created` `stats_nb_obj_created` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_created_errors` `stats_nb_obj_created_errors` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_created_warnings` `stats_nb_obj_created_warnings` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_updated` `stats_nb_obj_updated` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_updated_errors` `stats_nb_obj_updated_errors` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_updated_warnings` `stats_nb_obj_updated_warnings` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_unchanged_warnings` `stats_nb_obj_unchanged_warnings` INT(11) DEFAULT 0, CHANGE `stats_nb_replica_reconciled_errors` `stats_nb_replica_reconciled_errors` INT(11) DEFAULT 0, CHANGE `stats_nb_replica_disappeared_no_action` `stats_nb_replica_disappeared_no_action` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_new_updated` `stats_nb_obj_new_updated` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_new_updated_warnings` `stats_nb_obj_new_updated_warnings` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_new_unchanged` `stats_nb_obj_new_unchanged` INT(11) DEFAULT 0, CHANGE `stats_nb_obj_new_unchanged_warnings` `stats_nb_obj_new_unchanged_warnings` INT(11) DEFAULT 0, CHANGE `memory_usage_peak` `memory_usage_peak` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:10 | Info    |       | 0.439s - query: ALTER TABLE `priv_sync_replica` CHANGE `sync_source_id` `sync_source_id` INT(11) DEFAULT 0, CHANGE `dest_id` `dest_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:10 | Info    |       | 0.639s - query: ALTER TABLE `priv_backgroundtask` CHANGE `total_exec_count` `total_exec_count` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:12 | Info    |       | 2.076s - query: ALTER TABLE `inline_image` CHANGE `item_id` `item_id` INT(11) DEFAULT 0, CHANGE `item_org_id` `item_org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:13 | Info    |       | 0.520s - query: ALTER TABLE `attachment` CHANGE `item_id` `item_id` INT(11) DEFAULT 0, CHANGE `item_org_id` `item_org_id` INT(11) DEFAULT 0, CHANGE `user_id` `user_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:13 | Info    |       | 0.518s - query: ALTER TABLE `priv_changeop_attachment_added` CHANGE `attachment_id` `attachment_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:14 | Info    |       | 0.519s - query: ALTER TABLE `organization` CHANGE `parent_id` `parent_id` INT(11) DEFAULT 0, CHANGE `parent_id_left` `parent_id_left` INT(11) DEFAULT 0, CHANGE `parent_id_right` `parent_id_right` INT(11) DEFAULT 0, CHANGE `deliverymodel_id` `deliverymodel_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:14 | Info    |       | 0.476s - query: ALTER TABLE `location` CHANGE `org_id` `org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:15 | Info    |       | 0.505s - query: ALTER TABLE `contact` CHANGE `org_id` `org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:15 | Info    |       | 0.455s - query: ALTER TABLE `person` CHANGE `location_id` `location_id` INT(11) DEFAULT 0, CHANGE `manager_id` `manager_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:16 | Info    |       | 0.732s - query: ALTER TABLE `lnkpersontoteam` CHANGE `team_id` `team_id` INT(11) DEFAULT 0, CHANGE `person_id` `person_id` INT(11) DEFAULT 0, CHANGE `role_id` `role_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:17 | Info    |       | 0.594s - query: ALTER TABLE `document` CHANGE `org_id` `org_id` INT(11) DEFAULT 0, CHANGE `documenttype_id` `documenttype_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:17 | Info    |       | 0.546s - query: ALTER TABLE `ticket` CHANGE `org_id` `org_id` INT(11) DEFAULT 0, CHANGE `caller_id` `caller_id` INT(11) DEFAULT 0, CHANGE `team_id` `team_id` INT(11) DEFAULT 0, CHANGE `agent_id` `agent_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:18 | Info    |       | 0.576s - query: ALTER TABLE `lnkcontacttoticket` CHANGE `ticket_id` `ticket_id` INT(11) DEFAULT 0, CHANGE `contact_id` `contact_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:18 | Info    |       | 0.560s - query: ALTER TABLE `workorder` CHANGE `ticket_id` `ticket_id` INT(11) DEFAULT 0, CHANGE `team_id` `team_id` INT(11) DEFAULT 0, CHANGE `owner_id` `owner_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:19 | Info    |       | 0.518s - query: ALTER TABLE `osversion` CHANGE `osfamily_id` `osfamily_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:19 | Info    |       | 0.496s - query: ALTER TABLE `model` CHANGE `brand_id` `brand_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:20 | Info    |       | 0.901s - query: ALTER TABLE `iosversion` CHANGE `brand_id` `brand_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:21 | Info    |       | 0.506s - query: ALTER TABLE `functionalci` CHANGE `org_id` `org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:21 | Info    |       | 0.613s - query: ALTER TABLE `physicaldevice` CHANGE `location_id` `location_id` INT(11) DEFAULT 0, CHANGE `brand_id` `brand_id` INT(11) DEFAULT 0, CHANGE `model_id` `model_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:22 | Info    |       | 0.790s - query: ALTER TABLE `datacenterdevice` CHANGE `rack_id` `rack_id` INT(11) DEFAULT 0, CHANGE `enclosure_id` `enclosure_id` INT(11) DEFAULT 0, CHANGE `nb_u` `nb_u` INT(11), CHANGE `powera_id` `powera_id` INT(11) DEFAULT 0, CHANGE `powerB_id` `powerB_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:23 | Info    |       | 0.513s - query: ALTER TABLE `networkdevice` CHANGE `networkdevicetype_id` `networkdevicetype_id` INT(11) DEFAULT 0, CHANGE `iosversion_id` `iosversion_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:23 | Info    |       | 0.625s - query: ALTER TABLE `server` CHANGE `osfamily_id` `osfamily_id` INT(11) DEFAULT 0, CHANGE `osversion_id` `osversion_id` INT(11) DEFAULT 0, CHANGE `oslicence_id` `oslicence_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:24 | Info    |       | 0.542s - query: ALTER TABLE `softwareinstance` CHANGE `functionalci_id` `functionalci_id` INT(11) DEFAULT 0, CHANGE `software_id` `software_id` INT(11) DEFAULT 0, CHANGE `softwarelicence_id` `softwarelicence_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:24 | Info    |       | 0.553s - query: ALTER TABLE `middlewareinstance` CHANGE `middleware_id` `middleware_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:25 | Info    |       | 0.565s - query: ALTER TABLE `databaseschema` CHANGE `dbserver_id` `dbserver_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:25 | Info    |       | 0.488s - query: ALTER TABLE `webapplication` CHANGE `webserver_id` `webserver_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:26 | Info    |       | 0.507s - query: ALTER TABLE `ospatch` CHANGE `osversion_id` `osversion_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:26 | Info    |       | 0.419s - query: ALTER TABLE `softwarepatch` CHANGE `software_id` `software_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:27 | Info    |       | 0.519s - query: ALTER TABLE `licence` CHANGE `org_id` `org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:27 | Info    |       | 0.418s - query: ALTER TABLE `oslicence` CHANGE `osversion_id` `osversion_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:28 | Info    |       | 0.530s - query: ALTER TABLE `softwarelicence` CHANGE `software_id` `software_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:28 | Info    |       | 0.554s - query: ALTER TABLE `lnkdocumenttolicence` CHANGE `licence_id` `licence_id` INT(11) DEFAULT 0, CHANGE `document_id` `document_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:29 | Info    |       | 0.912s - query: ALTER TABLE `lnkcontacttofunctionalci` CHANGE `functionalci_id` `functionalci_id` INT(11) DEFAULT 0, CHANGE `contact_id` `contact_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:30 | Info    |       | 0.448s - query: ALTER TABLE `lnkdocumenttopatch` CHANGE `patch_id` `patch_id` INT(11) DEFAULT 0, CHANGE `document_id` `document_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:30 | Info    |       | 0.497s - query: ALTER TABLE `lnksoftwareinstancetosoftwarepatch` CHANGE `softwarepatch_id` `softwarepatch_id` INT(11) DEFAULT 0, CHANGE `softwareinstance_id` `softwareinstance_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:31 | Info    |       | 0.519s - query: ALTER TABLE `lnkfunctionalcitoospatch` CHANGE `ospatch_id` `ospatch_id` INT(11) DEFAULT 0, CHANGE `functionalci_id` `functionalci_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:31 | Info    |       | 0.419s - query: ALTER TABLE `lnkdocumenttosoftware` CHANGE `software_id` `software_id` INT(11) DEFAULT 0, CHANGE `document_id` `document_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:32 | Info    |       | 0.442s - query: ALTER TABLE `lnkdocumenttofunctionalci` CHANGE `functionalci_id` `functionalci_id` INT(11) DEFAULT 0, CHANGE `document_id` `document_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:32 | Info    |       | 0.565s - query: ALTER TABLE `subnet` CHANGE `org_id` `org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:33 | Info    |       | 0.657s - query: ALTER TABLE `vlan` CHANGE `org_id` `org_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:33 | Info    |       | 0.565s - query: ALTER TABLE `lnksubnettovlan` CHANGE `subnet_id` `subnet_id` INT(11) DEFAULT 0, CHANGE `vlan_id` `vlan_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:34 | Info    |       | 0.521s - query: ALTER TABLE `physicalinterface` CHANGE `connectableci_id` `connectableci_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:34 | Info    |       | 0.555s - query: ALTER TABLE `lnkphysicalinterfacetovlan` CHANGE `physicalinterface_id` `physicalinterface_id` INT(11) DEFAULT 0, CHANGE `vlan_id` `vlan_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:35 | Info    |       | 0.562s - query: ALTER TABLE `lnkconnectablecitonetworkdevice` CHANGE `networkdevice_id` `networkdevice_id` INT(11) DEFAULT 0, CHANGE `connectableci_id` `connectableci_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:36 | Info    |       | 0.751s - query: ALTER TABLE `lnkapplicationsolutiontofunctionalci` CHANGE `applicationsolution_id` `applicationsolution_id` INT(11) DEFAULT 0, CHANGE `functionalci_id` `functionalci_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:36 | Info    |       | 0.442s - query: ALTER TABLE `lnkapplicationsolutiontobusinessprocess` CHANGE `businessprocess_id` `businessprocess_id` INT(11) DEFAULT 0, CHANGE `applicationsolution_id` `applicationsolution_id` INT(11) DEFAULT 0  | SetupLog |||
2022-10-20 12:58:37 | Info    |       | 0.702s - query: ALTER TABLE `group` CHANGE `org_id` `org_id` INT(11) DEFAULT 0, CHANGE `parent_id` `parent_id` INT(11) DEFAULT 0, CHANGE `parent_id_left` `parent_id_left` INT(11) DEFAULT 0, CHANGE `parent_id_right` `parent_id_right` INT(11) DEFAULT 0  | SetupLog |||
